id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
mallet_acoustic_047-092-025,mallet_acoustic_047-092-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-092-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,92,25,16000,fast_decay|percussive|reverb
mallet_acoustic_047-096-025,mallet_acoustic_047-096-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-096-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,96,25,16000,fast_decay|percussive|reverb
flute_synthetic_000-048-025,flute_synthetic_000-048-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-048-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,48,25,16000,distortion
flute_acoustic_002-096-100,flute_acoustic_002-096-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_acoustic_002-096-100.wav,86,flute_acoustic_002,2,flute,0,acoustic,96,100,16000,long_release|reverb
vocal_synthetic_003-066-075,vocal_synthetic_003-066-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-066-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,66,75,16000,bright|distortion|long_release|nonlinear_env
brass_acoustic_059-047-100,brass_acoustic_059-047-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_059-047-100.wav,572,brass_acoustic_059,1,brass,0,acoustic,47,100,16000,reverb
guitar_acoustic_010-036-050,guitar_acoustic_010-036-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_010-036-050.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,36,50,16000,
keyboard_electronic_098-072-127,keyboard_electronic_098-072-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_098-072-127.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,72,127,16000,
string_acoustic_056-070-075,string_acoustic_056-070-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-070-075.wav,436,string_acoustic_056,8,string,0,acoustic,70,75,16000,fast_decay|percussive|reverb
mallet_acoustic_062-031-100,mallet_acoustic_062-031-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-031-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,31,100,16000,dark|long_release|multiphonic
string_acoustic_057-080-050,string_acoustic_057-080-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-080-050.wav,450,string_acoustic_057,8,string,0,acoustic,80,50,16000,bright|nonlinear_env|reverb
bass_synthetic_135-067-050,bass_synthetic_135-067-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-067-050.wav,927,bass_synthetic_135,0,bass,2,synthetic,67,50,16000,distortion
mallet_acoustic_047-095-025,mallet_acoustic_047-095-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-095-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,95,25,16000,fast_decay|percussive|reverb
guitar_acoustic_021-049-100,guitar_acoustic_021-049-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_021-049-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,49,100,16000,
vocal_synthetic_003-080-075,vocal_synthetic_003-080-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-080-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,80,75,16000,bright|distortion|long_release|nonlinear_env
flute_synthetic_000-053-100,flute_synthetic_000-053-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-053-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,53,100,16000,distortion
string_acoustic_057-083-050,string_acoustic_057-083-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-083-050.wav,450,string_acoustic_057,8,string,0,acoustic,83,50,16000,bright|nonlinear_env|reverb
guitar_electronic_028-065-025,guitar_electronic_028-065-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_electronic_028-065-025.wav,510,guitar_electronic_028,3,guitar,1,electronic,65,25,16000,
string_acoustic_057-084-100,string_acoustic_057-084-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-084-100.wav,450,string_acoustic_057,8,string,0,acoustic,84,100,16000,bright|nonlinear_env|reverb
string_acoustic_056-079-100,string_acoustic_056-079-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-079-100.wav,436,string_acoustic_056,8,string,0,acoustic,79,100,16000,fast_decay|percussive|reverb
guitar_acoustic_030-063-100,guitar_acoustic_030-063-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_030-063-100.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,63,100,16000,long_release|tempo-synced
guitar_acoustic_014-092-050,guitar_acoustic_014-092-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_014-092-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,92,50,16000,fast_decay|percussive
keyboard_electronic_069-040-025,keyboard_electronic_069-040-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-040-025.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,40,25,16000,distortion
flute_synthetic_000-058-127,flute_synthetic_000-058-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-058-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,58,127,16000,distortion
string_acoustic_057-083-075,string_acoustic_057-083-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-083-075.wav,450,string_acoustic_057,8,string,0,acoustic,83,75,16000,bright|nonlinear_env|reverb
organ_electronic_001-038-050,organ_electronic_001-038-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-038-050.wav,8,organ_electronic_001,6,organ,1,electronic,38,50,16000,dark
string_acoustic_012-031-050,string_acoustic_012-031-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_012-031-050.wav,97,string_acoustic_012,8,string,0,acoustic,31,50,16000,long_release|reverb
organ_electronic_028-088-050,organ_electronic_028-088-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_028-088-050.wav,440,organ_electronic_028,6,organ,1,electronic,88,50,16000,
vocal_synthetic_003-045-075,vocal_synthetic_003-045-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-045-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,45,75,16000,distortion|long_release|nonlinear_env
organ_electronic_001-094-075,organ_electronic_001-094-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-094-075.wav,8,organ_electronic_001,6,organ,1,electronic,94,75,16000,
keyboard_electronic_003-076-127,keyboard_electronic_003-076-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_003-076-127.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,76,127,16000,
reed_acoustic_037-038-127,reed_acoustic_037-038-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_037-038-127.wav,387,reed_acoustic_037,7,reed,0,acoustic,38,127,16000,long_release|reverb
flute_synthetic_000-032-050,flute_synthetic_000-032-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-032-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,32,50,16000,distortion
keyboard_electronic_098-056-025,keyboard_electronic_098-056-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_098-056-025.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,56,25,16000,dark
brass_acoustic_015-066-075,brass_acoustic_015-066-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-066-075.wav,121,brass_acoustic_015,1,brass,0,acoustic,66,75,16000,reverb
reed_acoustic_037-076-025,reed_acoustic_037-076-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_037-076-025.wav,387,reed_acoustic_037,7,reed,0,acoustic,76,25,16000,reverb
vocal_synthetic_003-046-100,vocal_synthetic_003-046-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-046-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,46,100,16000,bright|distortion|long_release|nonlinear_env
bass_synthetic_033-086-127,bass_synthetic_033-086-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_033-086-127.wav,417,bass_synthetic_033,0,bass,2,synthetic,86,127,16000,
guitar_acoustic_015-095-050,guitar_acoustic_015-095-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_015-095-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,95,50,16000,fast_decay|percussive|reverb
reed_acoustic_011-054-050,reed_acoustic_011-054-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-054-050.wav,104,reed_acoustic_011,7,reed,0,acoustic,54,50,16000,
brass_acoustic_046-091-050,brass_acoustic_046-091-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_046-091-050.wav,414,brass_acoustic_046,1,brass,0,acoustic,91,50,16000,long_release
keyboard_electronic_098-052-100,keyboard_electronic_098-052-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_098-052-100.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,52,100,16000,dark
reed_acoustic_023-086-075,reed_acoustic_023-086-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-086-075.wav,224,reed_acoustic_023,7,reed,0,acoustic,86,75,16000,fast_decay|multiphonic|nonlinear_env
organ_electronic_104-071-127,organ_electronic_104-071-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_104-071-127.wav,921,organ_electronic_104,6,organ,1,electronic,71,127,16000,
vocal_synthetic_003-069-050,vocal_synthetic_003-069-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-069-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,69,50,16000,bright|distortion|long_release|nonlinear_env
brass_acoustic_016-077-127,brass_acoustic_016-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_016-077-127.wav,128,brass_acoustic_016,1,brass,0,acoustic,77,127,16000,bright
mallet_acoustic_047-080-127,mallet_acoustic_047-080-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-080-127.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,80,127,16000,fast_decay|percussive|reverb
organ_electronic_001-084-100,organ_electronic_001-084-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-084-100.wav,8,organ_electronic_001,6,organ,1,electronic,84,100,16000,
bass_synthetic_098-074-050,bass_synthetic_098-074-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_098-074-050.wav,803,bass_synthetic_098,0,bass,2,synthetic,74,50,16000,
keyboard_synthetic_000-090-127,keyboard_synthetic_000-090-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_synthetic_000-090-127.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,90,127,16000,bright|distortion|fast_decay|nonlinear_env
guitar_acoustic_015-058-050,guitar_acoustic_015-058-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/guitar_acoustic_015-058-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,58,50,16000,reverb
brass_acoustic_006-083-075,brass_acoustic_006-083-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_006-083-075.wav,43,brass_acoustic_006,1,brass,0,acoustic,83,75,16000,reverb
mallet_acoustic_062-036-050,mallet_acoustic_062-036-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_062-036-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,36,50,16000,dark|multiphonic
flute_synthetic_000-063-100,flute_synthetic_000-063-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-063-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,63,100,16000,distortion
organ_electronic_113-070-025,organ_electronic_113-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_113-070-025.wav,958,organ_electronic_113,6,organ,1,electronic,70,25,16000,
bass_electronic_025-059-100,bass_electronic_025-059-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_electronic_025-059-100.wav,872,bass_electronic_025,0,bass,1,electronic,59,100,16000,
mallet_acoustic_047-085-025,mallet_acoustic_047-085-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/mallet_acoustic_047-085-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,85,25,16000,fast_decay|percussive|reverb
organ_electronic_057-060-050,organ_electronic_057-060-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_057-060-050.wav,701,organ_electronic_057,6,organ,1,electronic,60,50,16000,dark
reed_acoustic_037-061-075,reed_acoustic_037-061-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_037-061-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,61,75,16000,long_release|reverb
brass_acoustic_059-036-050,brass_acoustic_059-036-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_059-036-050.wav,572,brass_acoustic_059,1,brass,0,acoustic,36,50,16000,reverb
bass_synthetic_009-092-127,bass_synthetic_009-092-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_009-092-127.wav,150,bass_synthetic_009,0,bass,2,synthetic,92,127,16000,long_release
string_acoustic_057-088-025,string_acoustic_057-088-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-088-025.wav,450,string_acoustic_057,8,string,0,acoustic,88,25,16000,bright|nonlinear_env|reverb
vocal_synthetic_003-047-100,vocal_synthetic_003-047-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-047-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,47,100,16000,bright|distortion|long_release|nonlinear_env
brass_acoustic_015-069-075,brass_acoustic_015-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-069-075.wav,121,brass_acoustic_015,1,brass,0,acoustic,69,75,16000,reverb
organ_electronic_028-072-050,organ_electronic_028-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_028-072-050.wav,440,organ_electronic_028,6,organ,1,electronic,72,50,16000,dark
organ_electronic_007-085-127,organ_electronic_007-085-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_007-085-127.wav,123,organ_electronic_007,6,organ,1,electronic,85,127,16000,bright|distortion|long_release|nonlinear_env
keyboard_synthetic_000-034-100,keyboard_synthetic_000-034-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_synthetic_000-034-100.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,34,100,16000,distortion|fast_decay|nonlinear_env
string_acoustic_056-077-025,string_acoustic_056-077-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_056-077-025.wav,436,string_acoustic_056,8,string,0,acoustic,77,25,16000,fast_decay|percussive|reverb
string_acoustic_057-077-127,string_acoustic_057-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-077-127.wav,450,string_acoustic_057,8,string,0,acoustic,77,127,16000,bright|nonlinear_env|reverb
string_acoustic_014-050-050,string_acoustic_014-050-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_014-050-050.wav,100,string_acoustic_014,8,string,0,acoustic,50,50,16000,dark|reverb
organ_electronic_001-088-025,organ_electronic_001-088-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-088-025.wav,8,organ_electronic_001,6,organ,1,electronic,88,25,16000,
keyboard_electronic_069-069-075,keyboard_electronic_069-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-069-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,69,75,16000,distortion
reed_acoustic_023-032-127,reed_acoustic_023-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-032-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,32,127,16000,bright|fast_decay|multiphonic|nonlinear_env
bass_synthetic_135-036-050,bass_synthetic_135-036-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/bass_synthetic_135-036-050.wav,927,bass_synthetic_135,0,bass,2,synthetic,36,50,16000,distortion
reed_acoustic_023-044-100,reed_acoustic_023-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_023-044-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,44,100,16000,bright|fast_decay|multiphonic|nonlinear_env
keyboard_electronic_001-094-100,keyboard_electronic_001-094-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_001-094-100.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,94,100,16000,
brass_acoustic_059-038-050,brass_acoustic_059-038-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_059-038-050.wav,572,brass_acoustic_059,1,brass,0,acoustic,38,50,16000,reverb
string_acoustic_057-092-127,string_acoustic_057-092-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/string_acoustic_057-092-127.wav,450,string_acoustic_057,8,string,0,acoustic,92,127,16000,nonlinear_env|reverb
reed_acoustic_011-068-127,reed_acoustic_011-068-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/reed_acoustic_011-068-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,68,127,16000,
organ_electronic_001-092-050,organ_electronic_001-092-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-092-050.wav,8,organ_electronic_001,6,organ,1,electronic,92,50,16000,
flute_synthetic_000-031-075,flute_synthetic_000-031-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-031-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,31,75,16000,distortion
brass_acoustic_015-065-050,brass_acoustic_015-065-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/brass_acoustic_015-065-050.wav,121,brass_acoustic_015,1,brass,0,acoustic,65,50,16000,reverb
flute_synthetic_000-093-025,flute_synthetic_000-093-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-093-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,93,25,16000,distortion
organ_electronic_001-066-050,organ_electronic_001-066-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/organ_electronic_001-066-050.wav,8,organ_electronic_001,6,organ,1,electronic,66,50,16000,
keyboard_electronic_069-046-050,keyboard_electronic_069-046-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-046-050.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,46,50,16000,distortion
keyboard_electronic_069-039-050,keyboard_electronic_069-039-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/keyboard_electronic_069-039-050.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,39,50,16000,distortion
vocal_synthetic_003-074-100,vocal_synthetic_003-074-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/vocal_synthetic_003-074-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,74,100,16000,bright|distortion|long_release|nonlinear_env
flute_synthetic_000-061-127,flute_synthetic_000-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-valid/audio/flute_synthetic_000-061-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,61,127,16000,distortion
